Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.45068,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,3.61015,..,..,..,..,..,..,..,..,..,4.87798,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,5.05274,..,..,..,..,..,..,..,..,..,6.09031,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,4.29875,..,..,..,..,..,..,..,..,..,5.45327,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,69.4309,..,..,..,..,..,..,..,67.8007,..,78.10059,..,..,77.88723,..,..,..,..,..,..,..,..,..
Thailand,THA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.02035,..,6.76725,..,..,..,7.52057,..,..,7.66224,..,..,7.70752,..,8.25076,..,..,..,..,..,..
Thailand,THA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.60787,..,7.42759,..,..,..,7.93442,..,..,8.15843,..,..,8.19174,..,8.67013,..,..,..,..,..,..
Thailand,THA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.31288,..,7.08319,..,..,..,7.71917,..,..,7.90011,..,..,7.9391,..,8.45102,..,..,..,..,..,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,92.64654,..,..,..,..,93.50647,..,..,..,..,96.43091,..,..,93.70207,..,92.86831,..,..,93.76776,..,..,..,..,..,..
Timor-Leste,TLS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,37.6,..,..,..,..,..,50.6,..,..,58.30898,..,..,..,..,..,..,..,68.06683,..,..,..,..,..,..
Togo,TGO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.67462,..,2.17725,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.77561,..,5.58121,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.11005,..,3.65156,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,53.1776,..,..,..,..,..,56.88837,..,..,57.09338,..,60.40994,..,..,..,63.74562,..,..,..,..,..,..,..,..,..
Tonga,TON,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,9.95625,..,..,..,..,..,..,..,..,..,9.71814,..,..,..,..,10.90516,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,10.28397,..,..,..,..,..,..,..,..,..,10.04664,..,..,..,..,10.95225,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,10.11681,..,..,..,..,..,..,..,..,..,9.87922,..,..,..,..,10.92791,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,98.90537,..,..,..,..,..,..,..,..,..,99.01846,..,..,..,..,99.38553,..,..,..,..,..,..,99.41437,..,..,..,..,..,..
Trinidad and Tobago,TTO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,7.19545,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.63991,10.64839,..,10.59508,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,7.39153,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.83943,10.84118,..,10.51536,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,7.29217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.73842,10.74365,..,10.55661,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,96.93855,..,..,..,..,..,..,..,..,..,97.9,..,..,..,..,..,..,..,..,..,98.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.27614,..,5.7159,5.88826,5.7892,..,..,..,6.47663,..,..,..,..,..,..,..,..
Tunisia,TUN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.47906,..,7.73519,7.93481,7.77614,..,..,..,7.99608,..,..,..,..,..,..,..,..
Tunisia,TUN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.36185,..,6.70267,6.88022,6.76057,..,..,..,7.22022,..,..,..,..,..,..,..,..
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.297,..,..,77.1904,77.71462,..,79.13058,79.65391,80.21875,..,79.03643,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.90579,4.983,5.08196,5.19641,5.62212,5.81947,6.30557,6.60299,6.7628,6.76439,6.93554,7.10862,7.27688,7.46089,..,..,..,..,..,..,..
Turkiye,TUR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.02712,7.19823,7.29287,7.3522,7.48301,7.65567,8.23551,8.5065,8.6199,8.53178,8.68472,8.83998,8.95451,9.11207,..,..,..,..,..,..,..
Turkiye,TUR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.96347,6.08772,6.18423,6.27093,6.53797,6.72474,7.25812,7.54283,7.67973,7.637,7.80071,7.965,8.10682,8.27803,..,..,..,..,..,..,..
Turkiye,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,79.23245,..,..,..,..,..,..,..,..,..,..,..,..,..,87.36549,88.22906,88.11939,88.6559,..,90.81672,92.6606,94.10609,94.91975,95.25666,95.43963,95.60142,96.16733,96.15053,..,..,..,..,..,..,..
Turkmenistan,TKM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,10.53758,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,11.45449,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,10.97698,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,98.77832,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,6.75007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,7.90611,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,7.2546,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,2.41752,..,..,..,..,..,..,..,..,..,..,3.1639,..,..,..,..,..,5.13807,..,4.9118,..,4.07719,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,4.6072,..,..,..,..,..,..,..,..,..,..,5.25151,..,..,..,..,..,5.17103,..,6.27235,..,6.33898,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,3.47498,..,..,..,..,..,..,..,..,..,..,4.16364,..,..,..,..,..,5.15433,..,5.6587,..,5.12872,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,56.10738,..,..,..,..,..,..,..,..,..,..,68.14251,..,..,..,71.37314,..,..,..,73.21188,..,70.19822,..,..,..,..,..,76.5275,..,..,..,..,..,..
Ukraine,UKR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,10.94366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,11.29624,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,11.09939,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,99.43041,..,..,..,..,..,..,..,..,..,..,99.97435,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.21696,..,..,..,..,..,..,..,..,..,..,..,11.6769,11.99121,..,..,..,..,..,..
United Arab Emirates,ARE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.74556,..,..,..,..,..,..,..,..,..,..,..,12.42786,12.74428,..,..,..,..,..,..
United Arab Emirates,ARE,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.10385,..,..,..,..,..,..,..,..,..,..,10.92346,12.11122,12.54852,..,..,..,..,..,..
United Arab Emirates,ARE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.03385,..,..,..,..,..,..,..,..,..,93.22714,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.16479,13.31702,13.26635,13.48834,12.81049,12.90327,..,..,13.24347,..,..,..,..,..,..,..
United Kingdom,GBR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.35049,13.47053,13.46832,13.58462,12.96427,12.98754,..,..,13.24225,..,..,..,..,..,..,..
United Kingdom,GBR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.25646,13.3929,13.36426,13.53602,12.88665,12.94487,..,..,13.24287,..,..,..,..,..,..,..
United Kingdom,GBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,12.77304,..,..,..,..,..,..,..,..,..,13.03055,13.05544,13.18251,..,13.26284,13.28953,13.35091,13.39565,13.43278,13.28243,13.32508,13.36016,13.46054,..,13.7967,..,..,..,..,..,..
United States,USA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,13.0101,..,..,..,..,..,..,..,..,..,13.06879,13.0492,13.10184,..,13.18932,13.19872,13.23445,13.30277,13.35173,13.24691,13.25032,13.27818,13.36257,..,13.70737,..,..,..,..,..,..
United States,USA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,12.68311,..,..,..,12.88613,..,..,..,..,..,..,..,..,..,13.04888,13.05244,13.14373,..,13.22747,13.24579,13.2948,13.35084,13.3939,13.26538,13.28915,13.32078,13.41344,..,13.75368,..,..,..,..,..,..
United States,USA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,81.57375,82.63586,83.18015,83.71357,84.2217,84.7752,85.24133,89.5247,89.92116,90.26804,90.58653,90.97035,91.19954,91.73466,92.01932,92.38861,92.65445,93.50337,93.73737,94.00576,94.14792,94.37333,94.78501,94.84182,95.25861,95.09962,95.62376,95.67085,95.45145,95.64834,..,..,..,..,..
Uruguay,URY,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,7.68095,..,..,..,..,..,..,9.14961,..,..,8.24297,..,8.62421,8.6226,8.57372,8.70449,8.7981,8.7551,8.86984,8.92642,8.98225,9.10682,9.19095,..,..,..,..,..,..
Uruguay,URY,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,7.34716,..,..,..,..,..,..,8.74712,..,..,7.82792,..,8.19873,8.20331,8.16006,8.19417,8.24717,8.28621,8.35254,8.4088,8.4214,8.55568,8.62677,..,..,..,..,..,..
Uruguay,URY,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,7.52452,..,..,..,..,..,..,8.95977,..,..,8.05026,..,8.42598,8.42712,8.38086,8.46648,8.54098,8.53611,8.62804,8.68426,8.71883,8.84796,8.92573,..,..,..,..,..,..
Uruguay,URY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,96.78181,..,..,..,..,..,..,..,..,..,97.78963,97.86389,98.16356,98.26723,98.07271,98.3359,98.39594,98.36387,98.43593,98.52387,98.56147,98.61572,98.70386,..,..,..,..,..,..
Uzbekistan,UZB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.09597,11.18134,11.19261,11.47206,..,11.61857,..,..,..,..,..,..
Uzbekistan,UZB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.51212,11.57484,11.59185,11.94813,..,12.00164,..,..,..,..,..,..
Uzbekistan,UZB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.29974,11.37418,11.38843,11.70572,..,11.8072,..,..,..,..,..,..
Uzbekistan,UZB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,98.64258,..,..,..,..,..,..,..,..,..,..,..,..,99.99486,99.98055,99.98383,99.98657,..,99.99289,..,..,..,..,..,..
Vanuatu,VUT,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,68.7,..,..,..,..,74,..,..,..,..,78.4,..,..,..,..,..,..,..,..,..,84.7,..,..,..,87.50631,..,..,..,..,..,..
"Venezuela, RB",VEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,5.30007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.76137,8.29043,8.48038,8.63594,..,9.30008,..,..,..,9.96522,10.5925,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,5.54853,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.43969,7.87969,7.99685,8.08713,..,8.59331,..,..,..,9.2941,10.01145,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,5.42139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.60344,8.08774,8.24169,8.36523,..,8.95748,..,..,..,9.63584,10.30728,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,89.82525,..,..,..,..,..,..,..,..,..,..,92.97983,..,..,..,..,..,95.15464,..,95.51199,..,94.77022,..,..,..,96.60522,97.12709,..,..,..,..,..,..,..,..
Viet Nam,VNM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.09196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.18427,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.60819,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,90.2783,90.15613,..,..,..,..,..,..,..,..,93.52045,..,..,..,..,..,..,..,..,95.00038,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",UIS.EA.MEAN.1T6.AG25T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",UIS.EA.MEAN.1T6.AG25T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
